eventID,institutionCode,cruiseCode,event,net,station,start_latitude,start_longitude,end_latitude,end_longitude,geodeticDatum,start_eventTime,end_eventTime,haulDuration,trackDistance,solarPosition,diel,day_night_method,samplingProtocol,netSystem,bottomDepthInMeters,bottom_depth_method,meanNetTemperature,minimumDepthInMeters,maximumDepthInMeters,medianDepthInMeters,volumeFiltered,volumeFiltered2,verticalTowHeight,towDistance,meanTowSpeed,netSurfaceArea,netType,codendMesh,netMeshSize,haulType,sector,zone,fieldNotes,validation,validationDescription
AMLR1994_D043_556_1,NOAA,AMLR1994,556,1,D043,-60.003,-56.499,NA,NA,EPSG:4326,3/03/1994 11:25,3/03/1994 11:45,20,NA,16.71074706,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,179,NA,2826.5424,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D045_558_1,NOAA,AMLR1994,558,1,D045,-60.2462,-56.0023,NA,NA,EPSG:4326,3/03/1994 5:20,3/03/1994 5:52,32,NA,-20.81491162,night,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,163,NA,3244.2032,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D046_559_1,NOAA,AMLR1994,559,1,D046,-60.4947,-55.9943,NA,NA,EPSG:4326,3/03/1994 2:22,3/03/1994 2:44,22,NA,-20.03857838,night,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,157,NA,3046.5776,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D048_561_1,NOAA,AMLR1994,561,1,D048,-61.0005,-55.9927,NA,NA,EPSG:4326,2/03/1994 20:47,2/03/1994 21:07,20,NA,14.54609029,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,177,NA,2698.176,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D052_565_1,NOAA,AMLR1994,565,1,D052,-61.7535,-55.4982,NA,NA,EPSG:4326,2/03/1994 9:15,2/03/1994 9:45,30,NA,2.067954364,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,162,NA,3413.0272,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D058_571_1,NOAA,AMLR1994,571,1,D058,-60.2483,-55.4933,NA,NA,EPSG:4326,1/03/1994 15:16,1/03/1994 15:37,21,NA,36.79227277,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,164,NA,2816.616,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D060_573_1,NOAA,AMLR1994,573,1,D060,-59.9997,-54.989,NA,NA,EPSG:4326,1/03/1994 8:50,1/03/1994 9:20,30,NA,-0.748140528,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,3822.4912,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D061_574_1,NOAA,AMLR1994,574,1,D061,-60.251,-55.0007,NA,NA,EPSG:4326,1/03/1994 5:56,1/03/1994 6:20,24,NA,-17.81907188,night,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3531.1664,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D066_579_1,NOAA,AMLR1994,579,1,D066,-61.4993,-55.0027,NA,NA,EPSG:4326,28/02/1994 13:20,28/02/1994 13:42,22,NA,29.55248883,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,107,NA,4091.632,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D067_580_1,NOAA,AMLR1994,580,1,D067,-61.7513,-55.0013,NA,NA,EPSG:4326,28/01/1994 10:10,28/01/1994 10:36,26,NA,18.02004748,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,140,NA,3278.6448,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D068_581_1,NOAA,AMLR1994,581,1,D068,-61.75,-54.4978,NA,NA,EPSG:4326,28/02/1994 7:17,28/02/1994 7:43,26,NA,-9.655598816,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,173,NA,3748.1184,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D070_583_1,NOAA,AMLR1994,583,1,D070,-61.2515,-54.503,NA,NA,EPSG:4326,28/02/1994 1:40,28/02/1994 2:01,21,NA,-16.07317993,night,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,173,NA,3226.7568,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D077_590_1,NOAA,AMLR1994,590,1,D077,-60.252,-53.992,NA,NA,EPSG:4326,27/02/1994 4:58,27/02/1994 5:28,30,NA,-19.94221323,night,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,164,NA,4772.944,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1994_D085_598_1,NOAA,AMLR1994,598,1,D085,-61.5035,-53.5057,NA,NA,EPSG:4326,26/02/1994 4:41,26/02/1994 5:00,19,NA,-18.88031602,night,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,146,NA,2323.0784,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A001_625_1,NOAA,AMLR1995,625,1,A001,-62.5013,-59.0117,NA,NA,EPSG:4326,16/01/1995 9:20,16/01/1995 9:47,27,NA,13.50434462,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4071.9296,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A002_626_1,NOAA,AMLR1995,626,1,A002,-62.5017,-58.4968,NA,NA,EPSG:4326,16/01/1995 12:21,16/01/1995 12:50,29,NA,34.11997095,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4186.384,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A003_627_1,NOAA,AMLR1995,627,1,A003,-62.2947,-58.4815,NA,NA,EPSG:4326,16/01/1995 15:26,16/01/1995 15:55,29,NA,48.15712751,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,162,NA,4483.6496,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A004_628_1,NOAA,AMLR1995,628,1,A004,-62.2482,-57.9942,NA,NA,EPSG:4326,17/01/1995 2:00,17/01/1995 2:31,31,NA,-3.343585665,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3882.2,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A005_629_1,NOAA,AMLR1995,629,1,A005,-62.5025,-57.9978,NA,NA,EPSG:4326,17/01/1995 5:07,17/01/1995 5:37,30,NA,-5.610793553,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4781.1408,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A006_630_1,NOAA,AMLR1995,630,1,A006,-62.5135,-57.4928,NA,NA,EPSG:4326,17/01/1995 8:02,17/01/1995 8:31,29,NA,6.042790929,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3909.0464,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A007_631_1,NOAA,AMLR1995,631,1,A007,-62.2462,-57.4922,NA,NA,EPSG:4326,17/01/1995 11:12,17/01/1995 11:39,27,NA,26.6869896,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,157,NA,4763.4688,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A009_633_1,NOAA,AMLR1995,633,1,A009,-61.7503,-57.9995,NA,NA,EPSG:4326,17/01/1995 18:03,17/01/1995 18:35,32,NA,43.98299117,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,122,NA,6938.1024,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A010_634_1,NOAA,AMLR1995,634,1,A010,-61.4985,-57.9908,NA,NA,EPSG:4326,17/01/1995 21:05,17/01/1995 21:34,29,NA,24.91303245,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,138,NA,4997.5664,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A012_636_1,NOAA,AMLR1995,636,1,A012,-61.5005,-58.5038,NA,NA,EPSG:4326,18/01/1995 4:59,18/01/1995 5:29,30,NA,-7.084901584,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,135,NA,6368.9136,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A013_637_1,NOAA,AMLR1995,637,1,A013,-61.7502,-58.501,NA,NA,EPSG:4326,18/01/1995 7:44,18/01/1995 8:11,27,NA,3.406399888,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,125,NA,5757.1616,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A014_638_1,NOAA,AMLR1995,638,1,A014,-62.0017,-59.0188,NA,NA,EPSG:4326,18/01/1995 10:56,18/01/1995 11:15,19,NA,23.91784172,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,111,NA,3042.216,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A016_640_1,NOAA,AMLR1995,640,1,A016,-61.5028,-58.9943,NA,NA,EPSG:4326,18/01/1995 17:30,18/01/1995 17:59,29,NA,46.53465158,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,133,NA,6867.0384,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A017_641_1,NOAA,AMLR1995,641,1,A017,-61.7477,-57.5053,NA,NA,EPSG:4326,18/01/1995 22:20,18/01/1995 22:45,25,NA,15.75747761,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,166,NA,2940.32,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A019_643_1,NOAA,AMLR1995,643,1,A019,-61.255,-57.5043,NA,NA,EPSG:4326,19/01/1995 4:43,19/01/1995 5:12,29,NA,-7.823497771,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,149,NA,5599.768,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A020_644_1,NOAA,AMLR1995,644,1,A020,-61.0025,-57.497,NA,NA,EPSG:4326,19/01/1995 7:48,19/01/1995 8:15,27,NA,3.460734053,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,160,NA,4992.3776,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A023_647_1,NOAA,AMLR1995,647,1,A023,-60.2492,-57.4798,NA,NA,EPSG:4326,19/01/1995 17:10,19/01/1995 17:40,30,NA,48.23769067,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,160,NA,5606.4608,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A025_649_1,NOAA,AMLR1995,649,1,A025,-60.0008,-57.0102,NA,NA,EPSG:4326,19/01/1995 23:55,20/01/1995 3:16,201,NA,4.329712137,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3602.08,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A027_651_1,NOAA,AMLR1995,651,1,A027,-60.5035,-57.0023,NA,NA,EPSG:4326,20/01/1995 6:24,20/01/1995 6:57,33,NA,-4.038546054,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,6001.4112,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A032_656_1,NOAA,AMLR1995,656,1,A032,-61.75,-57.001,NA,NA,EPSG:4326,20/01/1995 23:03,20/01/1995 23:21,18,NA,10.43999997,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,3077.6352,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A033_657_1,NOAA,AMLR1995,657,1,A033,-61.9997,-57.0088,NA,NA,EPSG:4326,21/01/1995 1:57,21/01/1995 2:29,32,NA,-4.366977389,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,173,NA,5816.5696,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A034_658_1,NOAA,AMLR1995,658,1,A034,-62.2458,-56.9925,NA,NA,EPSG:4326,21/01/1995 4:59,21/01/1995 5:26,27,NA,-6.843967625,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3999.2864,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A035_659_1,NOAA,AMLR1995,659,1,A035,-62.0003,-56.5018,NA,NA,EPSG:4326,21/01/1995 8:43,21/01/1995 9:12,29,NA,9.369726248,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,5805.2144,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,EastPacific,Antarctic,NA,1,NA
AMLR1995_A036_660_1,NOAA,AMLR1995,660,1,A036,-61.7515,-56.5088,NA,NA,EPSG:4326,21/01/1995 12:35,21/01/1995 13:10,35,NA,35.68000856,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,173,NA,6134.9664,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A038_662_1,NOAA,AMLR1995,662,1,A038,-61.2503,-56.4967,NA,NA,EPSG:4326,21/01/1995 19:16,21/01/1995 19:52,36,NA,36.23332685,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,179,NA,6129.176,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A039_663_1,NOAA,AMLR1995,663,1,A039,-60.9977,-56.4962,NA,NA,EPSG:4326,21/01/1995 22:19,21/01/1995 22:42,23,NA,14.76694772,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4345.1312,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A040_664_1,NOAA,AMLR1995,664,1,A040,-60.7587,-56.4958,NA,NA,EPSG:4326,22/01/1995 1:12,22/01/1995 1:41,29,NA,-2.702713219,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,4402.7344,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A041_665_1,NOAA,AMLR1995,665,1,A041,-60.5023,-56.4878,NA,NA,EPSG:4326,22/01/1995 4:08,22/01/1995 4:43,35,NA,-9.64512679,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,6616.096,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A042_666_1,NOAA,AMLR1995,666,1,A042,-60.2513,-56.5018,NA,NA,EPSG:4326,22/01/1995 7:23,22/01/1995 7:53,30,NA,0.58338006,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,174,NA,4974.48,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A043_667_1,NOAA,AMLR1995,667,1,A043,-60,-56.5048,NA,NA,EPSG:4326,22/01/1995 10:32,22/01/1995 10:56,24,NA,21.31914756,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,174,NA,3584.408,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A044_668_1,NOAA,AMLR1995,668,1,A044,-60.0017,-55.9902,NA,NA,EPSG:4326,22/01/1995 13:48,22/01/1995 14:12,24,NA,43.77772284,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3757.744,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A045_669_1,NOAA,AMLR1995,669,1,A045,-60.2478,-55.9985,NA,NA,EPSG:4326,22/01/1995 16:45,22/01/1995 17:15,30,NA,48.49198432,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,177,NA,5218.2032,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A047_671_1,NOAA,AMLR1995,671,1,A047,-60.752,-55.9943,NA,NA,EPSG:4326,22/01/1995 22:44,22/01/1995 23:09,25,NA,11.40624783,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,177,NA,4883.7136,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A048_672_1,NOAA,AMLR1995,672,1,A048,-60.9998,-56.0052,NA,NA,EPSG:4326,23/01/1995 1:31,23/01/1995 2:05,34,NA,-4.255122213,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,178,NA,5617.5152,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A049_673_1,NOAA,AMLR1995,673,1,A049,-61.2517,-56.0018,NA,NA,EPSG:4326,23/01/1995 4:15,23/01/1995 4:34,19,NA,-9.059208186,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,126,NA,3044.2464,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A050_674_1,NOAA,AMLR1995,674,1,A050,-61.5037,-56.0912,NA,NA,EPSG:4326,23/01/1995 7:00,23/01/1995 7:30,30,NA,-0.758053603,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,174,NA,4512.9776,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A052_676_1,NOAA,AMLR1995,676,1,A052,-61.7438,-55.476,NA,NA,EPSG:4326,23/01/1995 13:14,23/01/1995 13:40,26,NA,39.50799282,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,5745.28,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A053_677_1,NOAA,AMLR1995,677,1,A053,-61.5175,-55.3152,NA,NA,EPSG:4326,23/01/1995 18:08,23/01/1995 18:40,32,NA,41.8066612,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,174,NA,5902.1472,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A056_680_1,NOAA,AMLR1995,680,1,A056,-60.754,-55.4918,NA,NA,EPSG:4326,24/01/1995 3:50,24/01/1995 4:28,38,NA,-9.879901978,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,7973.7568,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A057_681_1,NOAA,AMLR1995,681,1,A057,-60.4995,-55.4963,NA,NA,EPSG:4326,24/01/1995 7:36,24/01/1995 8:04,28,NA,1.722439432,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,4413.1872,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A058_682_1,NOAA,AMLR1995,682,1,A058,-60.2467,-55.5032,NA,NA,EPSG:4326,24/01/1995 10:40,24/01/1995 11:05,25,NA,22.35533259,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,6032.92,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A059_683_1,NOAA,AMLR1995,683,1,A059,-60.0028,-55.4927,NA,NA,EPSG:4326,24/01/1995 13:50,24/01/1995 14:13,23,NA,43.63492294,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,2861.2096,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A060_684_1,NOAA,AMLR1995,684,1,A060,-60.0015,-54.997,NA,NA,EPSG:4326,24/01/1995 16:57,24/01/1995 17:20,23,NA,47.58783772,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3900.3984,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A061_685_1,NOAA,AMLR1995,685,1,A061,-60.248,-54.9975,NA,NA,EPSG:4326,24/01/1995 20:10,24/01/1995 20:35,25,NA,29.17431094,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,4652.7744,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A062_686_1,NOAA,AMLR1995,686,1,A062,-60.502,-55.0072,NA,NA,EPSG:4326,24/01/1995 23:05,24/01/1995 23:26,21,NA,8.154943988,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,173,NA,3184.72,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A063_687_1,NOAA,AMLR1995,687,1,A063,-60.7498,-55.0032,NA,NA,EPSG:4326,25/01/1995 1:55,25/01/1995 2:22,27,NA,-6.672206089,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,169,NA,4223.0816,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A064_688_1,NOAA,AMLR1995,688,1,A064,-61.001,-54.9993,NA,NA,EPSG:4326,25/01/1995 4:41,25/01/1995 5:13,32,NA,-9.282735315,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,5292.7264,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A065_689_1,NOAA,AMLR1995,689,1,A065,-61.2473,-55.0058,NA,NA,EPSG:4326,25/01/1995 11:10,25/01/1995 11:38,28,NA,25.93876547,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,161,NA,5190.3792,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A066_690_1,NOAA,AMLR1995,690,1,A066,-61.4955,-54.999,NA,NA,EPSG:4326,25/01/1995 14:14,25/01/1995 14:47,33,NA,44.14349615,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,4869.0496,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A067_691_1,NOAA,AMLR1995,691,1,A067,-61.7507,-55.002,NA,NA,EPSG:4326,25/01/1995 17:22,25/01/1995 17:42,20,NA,44.4352936,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,3321.208,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A068_692_1,NOAA,AMLR1995,692,1,A068,-61.753,-54.4987,NA,NA,EPSG:4326,25/01/1995 20:25,25/01/1995 20:46,21,NA,26.6809689,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,2947.7648,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A069_693_1,NOAA,AMLR1995,693,1,A069,-61.4987,-54.5003,NA,NA,EPSG:4326,25/01/1995 23:22,25/01/1995 23:50,28,NA,6.379295372,dusk,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,4864.5376,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A070_694_1,NOAA,AMLR1995,694,1,A070,-61.239,-54.4987,NA,NA,EPSG:4326,26/01/1995 2:26,26/01/1995 2:53,27,NA,-8.092661488,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3979.2832,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A071_695_1,NOAA,AMLR1995,695,1,A071,-60.9957,-54.5172,NA,NA,EPSG:4326,26/01/1995 5:02,26/01/1995 5:20,18,NA,-8.851136143,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,100,NA,2962.504,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A072_696_1,NOAA,AMLR1995,696,1,A072,-60.7487,-54.4902,NA,NA,EPSG:4326,26/01/1995 8:36,26/01/1995 9:04,28,NA,7.781447091,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,172,NA,4753.2416,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A073_697_1,NOAA,AMLR1995,697,1,A073,-60.5015,-54.4995,NA,NA,EPSG:4326,26/01/1995 11:30,26/01/1995 11:53,23,NA,28.45854373,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,171,NA,3947.8496,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A075_698_1,NOAA,AMLR1995,698,1,A075,-60.001,-54.5042,NA,NA,EPSG:4326,26/01/1995 21:20,26/01/1995 21:53,33,NA,19.92946929,day,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,173,NA,6529.1648,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A076_699_1,NOAA,AMLR1995,699,1,A076,-60.0077,-53.9962,NA,NA,EPSG:4326,27/01/1995 0:34,27/01/1995 1:00,26,NA,-1.925042886,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3939.9536,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
AMLR1995_A077_700_1,NOAA,AMLR1995,700,1,A077,-60.2525,-54.0013,NA,NA,EPSG:4326,27/01/1995 3:30,27/01/1995 3:57,27,NA,-11.03393401,dawn,maptools R,double oblique trawl,opening-closing,NA,NA,NA,NA,170,NA,3666.9024,NA,NA,NA,2,2.54,IKMT,0.505,0.505,Station,Atlantic,Antarctic,NA,1,NA
